0
,,,4(1),6(1),.,.,.,1(2),.,
,,,.,.,.,.,.,9(2),.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,9(6),1(6),2(4),
,,,.,.,.,.,.,.,8(4),
,,,.,5(3),5(3),.,1(5),.,.,
,,,.,.,.,.,9(5),.,.,


1
,,,4(1),6(1),.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,9(6),1(6),2(4),
,,,.,.,.,.,.,.,8(4),
,,,.,5(3),5(3),.,1(5),.,.,
,,,.,.,.,.,9(5),.,.,


2
,,,4(1),6(1),.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,2(4),
,,,.,.,.,.,.,.,8(4),
,,,.,5(3),5(3),.,1(5),.,.,
,,,.,.,.,.,9(5),.,.,


3
,,,4(1),6(1),.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,5(3),5(3),.,1(5),.,.,
,,,.,.,.,.,9(5),.,.,


4
,,,4(1),6(1),.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,5(3),5(3),.,.,.,.,
,,,.,.,.,.,.,.,.,


5
,,,4(1),6(1),.,.,.,7(9),3(9),
,,,.,6(12),4(12),.,.,.,.,
,,,.,.,6(11),.,1(10),9(10),.,
,,,.,.,4(11),.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,1(7),9(7),.,.,
,,,.,8(8),2(8),.,.,.,.,


6
,,,4(1),6(1),.,.,.,7(9),3(9),
,,,.,6(12),4(12),.,.,.,.,
,,,.,.,6(11),.,1(10),9(10),.,
,,,.,.,4(11),.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,1(7),9(7),.,.,
,,,.,.,.,.,.,.,.,


7
,,,4(1),6(1),.,.,.,7(9),3(9),
,,,.,6(12),4(12),.,.,.,.,
,,,.,.,6(11),.,1(10),9(10),.,
,,,.,.,4(11),.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,


8
,,,4(1),6(1),.,.,.,7(9),3(9),
,,,.,6(12),4(12),.,.,.,.,
,,,.,.,6(11),.,.,.,.,
,,,.,.,4(11),.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,


9
,,,4(1),6(1),.,.,.,.,.,
,,,.,6(12),4(12),.,.,.,.,
,,,.,.,6(11),.,.,.,.,
,,,.,.,4(11),.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,


10
,,,4(1),6(1),.,.,.,.,1(15),
,,,2(12),3(12),4(12),.,.,.,9(15),
,,,.,1(12),.,.,.,.,.,
,,,.,.,.,.,.,.,.,
