0
,,,.,.,.,6(4),.,.,.,
,,,.,.,4(4),.,3(5),7(5),.,
,,,.,.,.,.,3(3),.,.,
,,,.,.,.,.,7(3),.,.,
,,,.,3(1),7(1),.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,6(2),4(2),.,


1
,,,.,.,.,6(4),.,.,.,
,,,.,.,4(4),.,3(5),7(5),.,
,,,.,.,.,.,3(3),.,.,
,,,.,.,.,.,7(3),.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,6(2),4(2),.,


2
,,,.,.,.,6(4),.,.,.,
,,,.,.,4(4),.,3(5),7(5),.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,6(2),4(2),.,


3
,,,.,.,.,6(4),.,.,.,
,,,.,.,4(4),.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,6(2),4(2),.,


4
,,,.,.,.,6(4),.,.,.,
,,,.,.,4(4),.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,


5
,,,.,5(8),6(4),.,.,.,.,
,,,.,5(8),4(4),.,.,.,.,
,,,.,.,6(10),.,.,.,.,
,,,.,5(9),4(10),3(7),.,.,.,
,,,.,4(9),1(9),7(7),.,.,.,
,,,9(6),1(6),.,.,.,.,.,
,,,.,.,.,.,.,.,.,


6
,,,.,5(8),6(4),.,.,.,.,
,,,.,5(8),4(4),.,.,.,.,
,,,.,.,6(10),.,.,.,.,
,,,.,5(9),4(10),3(7),.,.,.,
,,,.,4(9),1(9),7(7),.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,


7
,,,.,5(8),6(4),.,.,.,.,
,,,.,5(8),4(4),.,.,.,.,
,,,.,.,6(10),.,.,.,.,
,,,.,5(9),4(10),.,.,.,.,
,,,.,4(9),1(9),.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,


8
,,,.,.,6(4),.,.,.,.,
,,,.,.,4(4),.,.,.,.,
,,,.,.,6(10),.,.,.,.,
,,,.,5(9),4(10),.,.,.,.,
,,,.,4(9),1(9),.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,


9
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,6(10),.,.,.,.,
,,,.,5(9),4(10),.,.,.,.,
,,,.,4(9),1(9),.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,


10
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,7(11),3(11),
,,,.,.,.,.,.,8(13),8(13),
,,,.,5(9),.,.,1(12),4(13),.,
,,,1(15),4(9),1(9),.,9(12),.,.,
,,,9(15),.,.,.,7(14),.,.,
,,,.,.,.,.,3(14),.,.,


11
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,7(11),3(11),
,,,.,.,.,.,.,8(13),8(13),
,,,.,5(9),.,.,1(12),4(13),.,
,,,1(15),4(9),1(9),.,9(12),.,.,
,,,9(15),.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,


12
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,7(11),3(11),
,,,.,.,.,.,.,8(13),8(13),
,,,.,5(9),.,.,1(12),4(13),.,
,,,.,4(9),1(9),.,9(12),.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,


13
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,7(11),3(11),
,,,.,.,.,.,.,8(13),8(13),
,,,.,.,.,.,1(12),4(13),.,
,,,.,9(9),1(9),.,9(12),.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,


14
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,7(11),3(11),
,,,.,.,.,.,.,8(13),8(13),
,,,.,.,.,.,1(12),4(13),.,
,,,.,.,.,.,9(12),.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,


15
,,,.,9(17),.,.,.,.,.,
,,,7(17),4(17),.,.,.,.,.,
,,,.,.,.,8(19),.,5(13),1(13),
,,,.,.,.,2(19),.,4(13),.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,5(16),2(16),3(16),
,,,.,.,.,.,.,4(18),6(18),


16
,,,.,.,.,.,.,.,.,
,,,7(17),3(17),.,.,.,.,.,
,,,.,.,.,8(19),.,5(13),1(13),
,,,.,.,.,2(19),.,4(13),.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,5(16),2(16),3(16),
,,,.,.,.,.,.,4(18),6(18),


17
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,8(19),.,5(13),1(13),
,,,.,.,.,2(19),.,4(13),.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,5(16),2(16),3(16),
,,,.,.,.,.,.,4(18),6(18),


18
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,5(13),1(13),
,,,.,.,.,.,.,4(13),.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,5(16),2(16),3(16),
,,,.,.,.,.,.,4(18),6(18),


19
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,5(13),1(13),
,,,.,.,.,.,.,4(13),.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,5(16),2(16),3(16),
,,,.,.,.,.,.,.,.,


20
,,,.,.,.,.,.,.,.,
,,,.,.,.,6(22),.,.,.,
,,,.,1(24),9(24),4(22),.,9(13),1(13),
,,,7(23),.,.,.,9(21),1(21),.,
,,,3(23),.,.,.,.,.,.,
,,,.,4(20),.,.,9(16),5(16),3(16),
,,,.,6(20),.,.,3(16),.,.,


21
,,,.,.,.,.,.,.,.,
,,,.,.,.,6(22),.,.,.,
,,,.,1(24),9(24),4(22),.,.,.,
,,,7(23),.,.,.,9(21),1(21),.,
,,,3(23),.,.,.,.,.,.,
,,,.,4(20),.,.,9(16),5(16),3(16),
,,,.,6(20),.,.,3(16),.,.,


22
,,,.,.,.,.,.,.,.,
,,,.,.,.,6(22),.,.,.,
,,,.,1(24),9(24),4(22),.,.,.,
,,,7(23),.,.,.,.,.,.,
,,,3(23),.,.,.,.,.,.,
,,,.,4(20),.,.,9(16),5(16),3(16),
,,,.,6(20),.,.,3(16),.,.,


23
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,1(24),9(24),.,.,.,.,
,,,7(23),.,.,.,.,.,.,
,,,3(23),.,.,.,.,.,.,
,,,.,4(20),.,.,9(16),5(16),3(16),
,,,.,6(20),.,.,3(16),.,.,


24
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,7(23),.,.,.,.,.,.,
,,,3(23),.,.,.,.,.,.,
,,,.,4(20),.,.,9(16),5(16),3(16),
,,,.,6(20),.,.,3(16),.,.,


25
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,3(25),.,.,.,.,3(26),7(26),
,,,.,.,.,.,.,.,.,
,,,7(25),8(20),.,.,.,.,.,
,,,.,6(20),.,.,9(16),4(16),1(16),
,,,.,6(20),.,.,3(16),1(16),2(16),


26
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,3(25),.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,7(25),8(20),.,.,.,.,.,
,,,.,6(20),.,.,9(16),4(16),1(16),
,,,.,6(20),.,.,3(16),1(16),2(16),


27
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,3(25),.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,7(25),8(20),.,.,.,.,.,
,,,.,2(20),.,.,9(16),4(16),1(16),
,,,.,.,.,.,3(16),1(16),2(16),


28
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,3(25),.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,7(25),.,.,.,.,.,.,
,,,.,.,.,.,9(16),4(16),1(16),
,,,.,.,.,.,3(16),1(16),2(16),


29
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,3(25),.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,7(25),.,.,.,.,.,.,
,,,.,.,.,.,.,4(16),1(16),
,,,.,.,.,.,2(16),1(16),2(16),


30
,,,.,.,.,7(27),.,3(31),7(31),
,,,6(32),4(32),.,3(27),3(28),7(28),.,
,,,3(25),.,.,6(29),2(30),.,.,
,,,.,.,.,4(29),8(30),.,.,
,,,7(25),.,.,.,.,.,.,
,,,.,.,.,.,.,4(16),1(16),
,,,.,.,.,.,.,3(16),2(16),


31
,,,.,.,.,7(27),.,.,.,
,,,6(32),4(32),.,3(27),3(28),7(28),.,
,,,3(25),.,.,6(29),2(30),.,.,
,,,.,.,.,4(29),8(30),.,.,
,,,7(25),.,.,.,.,.,.,
,,,.,.,.,.,.,4(16),1(16),
,,,.,.,.,.,.,3(16),2(16),


32
,,,.,.,.,7(27),.,.,.,
,,,6(32),4(32),.,3(27),.,.,.,
,,,3(25),.,.,6(29),2(30),.,.,
,,,.,.,.,4(29),8(30),.,.,
,,,7(25),.,.,.,.,.,.,
,,,.,.,.,.,.,4(16),1(16),
,,,.,.,.,.,.,3(16),2(16),


33
,,,.,.,.,.,.,.,.,
,,,6(32),4(32),.,.,.,.,.,
,,,3(25),.,.,6(29),2(30),.,.,
,,,.,.,.,4(29),8(30),.,.,
,,,7(25),.,.,.,.,.,.,
,,,.,.,.,.,.,4(16),1(16),
,,,.,.,.,.,.,3(16),2(16),


34
,,,.,.,.,.,.,.,.,
,,,6(32),4(32),.,.,.,.,.,
,,,3(25),.,.,6(29),.,.,.,
,,,.,.,.,4(29),.,.,.,
,,,7(25),.,.,.,.,.,.,
,,,.,.,.,.,.,4(16),1(16),
,,,.,.,.,.,.,3(16),2(16),


35
,,,.,.,.,4(36),.,.,.,
,,,6(32),4(32),.,6(36),.,.,.,
,,,3(25),.,.,.,5(35),.,.,
,,,.,.,.,.,5(35),3(34),7(34),
,,,7(25),.,4(37),6(37),.,8(33),2(33),
,,,.,.,5(38),.,.,4(16),6(16),
,,,.,.,5(38),.,.,3(16),7(16),


36
,,,.,.,.,4(36),.,.,.,
,,,6(32),4(32),.,6(36),.,.,.,
,,,3(25),.,.,.,5(35),.,.,
,,,.,.,.,.,5(35),3(34),7(34),
,,,7(25),.,4(37),6(37),.,.,.,
,,,.,.,5(38),.,.,4(16),6(16),
,,,.,.,5(38),.,.,3(16),7(16),


37
,,,.,.,.,4(36),.,.,.,
,,,6(32),4(32),.,6(36),.,.,.,
,,,3(25),.,.,.,5(35),.,.,
,,,.,.,.,.,5(35),.,.,
,,,7(25),.,4(37),6(37),.,.,.,
,,,.,.,5(38),.,.,4(16),6(16),
,,,.,.,5(38),.,.,3(16),7(16),


38
,,,.,.,.,4(36),.,.,.,
,,,6(32),4(32),.,6(36),.,.,.,
,,,3(25),.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,7(25),.,4(37),6(37),.,.,.,
,,,.,.,5(38),.,.,4(16),6(16),
,,,.,.,5(38),.,.,3(16),7(16),


39
,,,.,.,.,4(36),.,.,.,
,,,6(32),4(32),.,6(36),.,.,.,
,,,3(25),.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,7(25),.,.,.,.,.,.,
,,,.,.,5(38),.,.,4(16),6(16),
,,,.,.,5(38),.,.,3(16),7(16),


40
,,,5(39),5(39),.,.,.,.,.,
,,,2(32),6(32),.,.,.,4(40),.,
,,,3(25),2(32),.,.,7(40),9(40),.,
,,,.,4(41),.,.,.,.,.,
,,,7(25),6(41),.,.,.,.,.,
,,,.,.,5(38),1(42),.,4(16),6(16),
,,,.,.,5(38),9(42),.,3(16),7(16),


41
,,,5(39),5(39),.,.,.,.,.,
,,,2(32),6(32),.,.,.,4(40),.,
,,,3(25),2(32),.,.,7(40),9(40),.,
,,,.,4(41),.,.,.,.,.,
,,,7(25),6(41),.,.,.,.,.,
,,,.,.,5(38),.,.,4(16),6(16),
,,,.,.,5(38),.,.,3(16),7(16),


42
,,,5(39),5(39),.,.,.,.,.,
,,,2(32),6(32),.,.,.,4(40),.,
,,,3(25),2(32),.,.,7(40),9(40),.,
,,,.,4(41),.,.,.,.,.,
,,,7(25),6(41),.,.,.,.,.,
,,,.,.,.,.,.,4(16),6(16),
,,,.,.,.,.,.,3(16),7(16),


43
,,,5(39),5(39),.,.,.,.,.,
,,,2(32),6(32),.,.,.,4(40),.,
,,,3(25),2(32),.,.,.,6(40),.,
,,,.,4(41),.,.,.,.,.,
