0
,,,.,.,.,.,.,5(4),5(4),
,,,.,.,.,.,.,.,.,
,,,7(2),.,9(1),.,.,.,.,
,,,3(2),.,6(1),5(1),.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,2(5),8(5),.,9(3),1(3),.,
,,,.,.,.,.,.,.,.,


1
,,,.,.,.,.,.,5(4),5(4),
,,,.,.,.,.,.,.,.,
,,,7(2),.,9(1),.,.,.,.,
,,,3(2),.,6(1),5(1),.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,2(5),8(5),.,.,.,.,
,,,.,.,.,.,.,.,.,


2
,,,.,.,.,.,.,5(4),5(4),
,,,.,.,.,.,.,.,.,
,,,7(2),.,9(1),.,.,.,.,
,,,3(2),.,6(1),5(1),.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,


3
,,,.,.,.,.,.,5(4),5(4),
,,,.,.,.,.,.,.,.,
,,,7(2),.,9(1),.,.,.,.,
,,,3(2),.,1(1),.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,


4
,,,.,.,.,.,.,5(4),5(4),
,,,.,.,.,.,.,.,.,
,,,7(2),.,.,.,.,.,.,
,,,3(2),.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,


5
,,,.,6(6),4(6),.,4(4),6(4),5(4),
,,,.,.,.,.,.,5(4),.,
,,,2(8),8(8),.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,1(9),9(9),.,.,3(7),.,
,,,.,.,.,.,.,7(7),.,
,,,.,.,.,.,.,.,.,


6
,,,.,.,.,.,4(4),6(4),5(4),
,,,.,.,.,.,.,5(4),.,
,,,2(8),8(8),.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,1(9),9(9),.,.,3(7),.,
,,,.,.,.,.,.,7(7),.,
,,,.,.,.,.,.,.,.,


7
,,,.,.,.,.,4(4),6(4),5(4),
,,,.,.,.,.,.,5(4),.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,1(9),9(9),.,.,3(7),.,
,,,.,.,.,.,.,7(7),.,
,,,.,.,.,.,.,.,.,


8
,,,.,.,.,.,4(4),6(4),5(4),
,,,.,.,.,.,.,5(4),.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,3(7),.,
,,,.,.,.,.,.,7(7),.,
,,,.,.,.,.,.,.,.,


9
,,,.,.,.,.,4(4),6(4),5(4),
,,,.,.,.,.,.,5(4),.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,


10
,,,8(13),.,.,.,3(14),.,5(4),
,,,2(13),.,.,.,7(14),9(4),.,
,,,.,.,.,5(10),5(10),6(4),.,
,,,.,.,.,.,.,6(11),4(11),
,,,1(12),9(12),.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,


11
,,,8(13),.,.,.,3(14),.,5(4),
,,,2(13),.,.,.,7(14),9(4),.,
,,,.,.,.,5(10),5(10),6(4),.,
,,,.,.,.,.,.,.,.,
,,,1(12),9(12),.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,


12
,,,8(13),.,.,.,3(14),.,5(4),
,,,2(13),.,.,.,7(14),9(4),.,
,,,.,.,.,5(10),5(10),6(4),.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,


13
,,,.,.,.,.,3(14),.,5(4),
,,,.,.,.,.,7(14),9(4),.,
,,,.,.,.,5(10),5(10),6(4),.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,


14
,,,.,.,.,.,3(14),.,5(4),
,,,.,.,.,.,7(14),9(4),.,
,,,.,.,.,.,.,6(4),.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,
,,,.,.,.,.,.,.,.,


15
,,,.,.,.,.,.,.,5(4),
,,,.,.,.,.,.,9(4),.,
,,,7(16),3(16),.,.,.,7(4),9(4),
,,,.,.,4(15),2(15),.,.,.,
,,,.,.,4(15),.,.,.,.,
,,,.,9(17),.,2(18),.,.,.,
,,,.,1(17),.,8(18),.,.,.,


16
,,,.,.,.,.,.,.,5(4),
,,,.,.,.,.,.,9(4),.,
,,,.,.,.,.,.,7(4),9(4),
,,,.,.,4(15),2(15),.,.,.,
,,,.,.,4(15),.,.,.,.,
,,,.,9(17),.,2(18),.,.,.,
,,,.,1(17),.,8(18),.,.,.,


17
