"Note: This save file is in an old format, which is slightly different to the current one.",,,,,,,,
Note: This save file has no comments. No further files without comments will be added.,,,,,,,,
,,,,,,,,
0,,',',',',',','
0,,',',',',',','
0,,',',1,1,',','
0,,4,4,5,2,2,','
0,,',',5,',',6,6
0,,',',',',',3,3
0,,',',',',',','
,,,,,,,,
1,,',',',',',','
1,,',',',',',','
1,,',',1,1,',','
1,,4,4,5,2,2,','
1,,',',5,',',','
1,,',',',',',3,3
1,,',',',',',','
,,,,,,,,
2,,',',',',',','
2,,',',',',',','
2,,',',1,1,',','
2,,4,4,5,2,2,','
2,,',',5,',',','
2,,',',',',',','
2,,',',',',',','
,,,,,,,,
3,,',',',',',','
3,,',',',',',','
3,,',',1,1,',','
3,,4,4,',2,2,','
3,,',',',',',','
3,,',',',',',','
3,,',',',',',','
,,,,,,,,
4,,',',',',',','
4,,',',',',',','
4,,',',1,1,',','
4,,4,4,',',',','
4,,',',',',',','
4,,',',',',',','
4,,',',',',',','
,,,,,,,,
5,,',',',',',','
5,,',7,',',',','
5,,',7,',',11,','
5,,4,4,',',11,','
5,,',',',',',10,10
5,,',8,8,9,',','
5,,',',',9,9,','
,,,,,,,,
6,,',',',',',','
6,,',7,',',',','
6,,',7,',',11,','
6,,4,4,',',11,','
6,,',',',',',10,10
6,,',8,8,9,',','
6,,',',',9,',','
,,,,,,,,
7,,',',',',',','
7,,',7,',',',','
7,,',7,',',',','
7,,4,4,',',',','
7,,',',',',',10,10
7,,',8,8,9,',','
7,,',',',9,',','
,,,,,,,,
8,,',',',',',','
8,,',7,',',',','
8,,',7,',',',','
8,,',',',',',','
8,,',',',',',10,10
8,,',8,8,9,',','
8,,',',',9,',','
,,,,,,,,
9,,',',',',',','
9,,',7,',',',','
9,,',7,',',',','
9,,',',',',',','
9,,',',',',',10,10
9,,',',',9,',','
9,,',',',9,',','
,,,,,,,,
10,,',',',',12,','
10,,',7,',',12,','
10,,',7,',',',','
10,,',',16,16,',','
10,,14,14,',',',10,10
10,,13,',15,',',17,'
10,,13,',15,',',17,'
,,,,,,,,
11,,',',',',12,','
11,,',7,',',12,','
11,,',7,',',',','
11,,',',',',',','
11,,14,14,',',',10,10
11,,13,',15,',',17,'
11,,13,',15,',',17,'
,,,,,,,,
12,,',',',',12,','
12,,',7,',',12,','
12,,',7,',',',','
12,,',',',',',','
12,,',',',',',10,10
12,,13,',15,',',17,'
12,,13,',15,',',17,'
,,,,,,,,
13,,',',',',12,','
13,,',7,',',12,','
13,,',7,',',',','
13,,',',',',',','
13,,',',',',',10,10
13,,13,',15,',',','
13,,13,',15,',',','
,,,,,,,,
14,,',',',',12,','
14,,',7,',',12,','
14,,',7,',',',','
14,,',',',',',','
14,,',',',',',','
14,,13,',15,',',','
14,,13,',15,',',','
,,,,,,,,
15,,',',',',12,','
15,,20,7,18,18,12,','
15,,20,7,',',',','
15,,',',',',',','
15,,13,',21,',',19,'
15,,13,',21,',22,19,'
15,,13,',',',22,','
,,,,,,,,
16,,',',',',12,','
16,,20,',18,18,12,','
16,,20,',',',',','
16,,',',',',',','
16,,13,',21,',',19,'
16,,13,',21,',22,19,'
16,,13,',',',22,','
,,,,,,,,
17,,',',',',12,','
17,,20,',',',12,','
17,,20,',',',',','
17,,',',',',',','
17,,13,',21,',',19,'
17,,13,',21,',22,19,'
17,,13,',',',22,','
,,,,,,,,
18,,',',',',12,','
18,,20,',',',12,','
18,,20,',',',',','
18,,',',',',',','
18,,13,',',',',19,'
18,,13,',',',22,19,'
18,,13,',',',22,','
,,,,,,,,
19,,',',',',12,','
19,,20,',',',12,','
19,,20,',',',',','
19,,',',',',',','
19,,13,',',',',19,'
19,,13,',',',',19,'
19,,13,',',',',','
,,,,,,,,
20,,',',',',12,','
20,,20,',',',12,','
20,,20,',',',',','
20,,',',',',',25,25
20,,13,23,23,',24,19,'
20,,13,',',',24,',19
20,,13,',26,26,',','
,,,,,,,,
21,,',',',',12,','
21,,20,',',',12,','
21,,20,',',',',','
21,,',',',',',25,25
21,,13,',',',24,19,'
21,,13,',',',24,',19
21,,13,',26,26,',','
,,,,,,,,
22,,',',',',12,','
22,,20,',',',12,','
22,,20,',',',',','
22,,',',',',',25,25
22,,13,',',',',19,'
22,,13,',',',',',19
22,,13,',26,26,',','
,,,,,,,,
23,,',',',',12,','
23,,20,',',',12,','
