"Note: This save file is in an old format, which is slightly different to the current one.",,,,,,,,
Note: This save file has no comments. No further files without comments will be added.,,,,,,,,
,,,,,,,,
0,,',',',',',','
0,,',',',',',','
0,,',',',',1,1,'
0,,',5,',',',','
0,,',5,3,3,',4,'
0,,',',',2,',4,'
0,,',',',2,',','
,,,,,,,,
1,,',',',',',','
1,,',',',',',','
1,,',',',',1,1,'
1,,',5,',',',','
1,,',5,3,3,',4,'
1,,',',',',',4,'
1,,',',',',',','
,,,,,,,,
2,,',',',',',','
2,,',',',',',','
2,,',',',',1,1,'
2,,',5,',',',','
2,,',5,3,3,',','
2,,',',',',',','
2,,',',',',',','
,,,,,,,,
3,,',',',',',','
3,,',',',',',','
3,,',',',',1,1,'
3,,',5,',',',','
3,,',5,',',',','
3,,',',',',',','
3,,',',',',',','
,,,,,,,,
4,,',',',',',','
4,,',',',',',','
4,,',',',',1,1,'
4,,',',',',',','
4,,',',',',',','
4,,',',',',',','
4,,',',',',',','
,,,,,,,,
5,,',',',',',','
5,,',6,',',',','
5,,6,6,3,3,',','
5,,',',',',',','
5,,1,',',',2,2,'
5,,1,1,',',',','
5,,',',',',',','
,,,,,,,,
6,,',',',',',','
6,,',6,',',',','
6,,',6,3,3,',','
6,,',',',',',','
6,,1,',',',2,2,'
6,,1,1,',',',','
6,,',',',',',','
,,,,,,,,
7,,',',',',',','
7,,',',',',',','
7,,',',3,3,',','
7,,',',',',',','
7,,1,',',',2,2,'
7,,1,1,',',',','
7,,',',',',',','
,,,,,,,,
8,,',',',',',','
8,,',',',',',','
8,,',',',',',','
8,,',',',',',','
8,,1,',',',2,2,'
8,,1,1,',',',','
8,,',',',',',','
,,,,,,,,
9,,',',',',',','
9,,',',',',',','
9,,',',',',',','
9,,',',',',',','
9,,1,',',',',','
9,,1,1,',',',','
9,,',',',',',','
,,,,,,,,
10,,',',',',',','
10,,',',',',',','
10,,',2,',',5,5,4
10,,',2,',',',',4
10,,1,',',',',','
10,,1,3,',',6,','
10,,',3,',',6,','
,,,,,,,,
11,,',',',',',','
11,,',',',',',','
11,,',2,',',5,5,4
11,,',2,',',',',4
11,,',',',',',','
11,,',3,',',6,','
11,,',3,',',6,','
,,,,,,,,
12,,',',',',',','
12,,',',',',',','
12,,',2,',',5,5,4
12,,',2,',',',',4
12,,',',',',',','
12,,',',',',6,','
12,,',',',',6,','
,,,,,,,,
13,,',',',',',','
13,,',',',',',','
13,,',2,',',5,5,4
13,,',2,',',',',4
13,,',',',',',','
13,,',',',',',','
13,,',',',',',','
,,,,,,,,
14,,',',',',',','
14,,',',',',',','
14,,',',',',5,5,4
14,,',',',',',',4
14,,',',',',',','
14,,',',',',',','
14,,',',',',',','
,,,,,,,,
15,,',1,1,7,7,','
15,,',6,',',',','
15,,',6,',',5,5,'
15,,',3,3,',',','
15,,',',',',',2,'
15,,',4,',',',2,'
15,,',4,',',',','
,,,,,,,,
16,,',1,1,7,7,','
16,,',6,',',',','
16,,',6,',',5,5,'
16,,',3,3,',',','
16,,',',',',',2,'
16,,',',',',',2,'
16,,',',',',',','
,,,,,,,,
17,,',1,1,7,7,','
17,,',',',',',','
17,,',',',',5,5,'
17,,',3,3,',',','
17,,',',',',',2,'
17,,',',',',',2,'
17,,',',',',',','
,,,,,,,,
18,,',',',7,7,','
18,,',',',',',','
18,,',',',',5,5,'
18,,',3,3,',',','
18,,',',',',',2,'
18,,',',',',',2,'
18,,',',',',',','
,,,,,,,,
19,,',',',',',','
19,,',',',',',','
19,,',',',',5,5,'
19,,',3,3,',',','
19,,',',',',',2,'
19,,',',',',',2,'
19,,',',',',',','
,,,,,,,,
20,,',',',',',','
20,,',',',',8,8,'
20,,',',',',',','
20,,',3,3,',',','
20,,',',3,',',2,'
20,,',1,1,',',2,'
20,,',',4,4,4,','
,,,,,,,,
21,,',',',',',','
21,,',',',',8,8,'
21,,',',',',',','
21,,',3,3,',',','
21,,',',3,',',2,'
21,,',1,1,',',2,'
21,,',',4,4,',','
,,,,,,,,
22,,',',',',',','
22,,',',',',8,8,'
22,,',',',',',','
22,,',3,3,',',','
22,,',',3,',',2,'
22,,',1,1,',',2,'
22,,',',',',',','
,,,,,,,,
23,,',',',',',','
23,,',',',',8,8,'
23,,',',',',',','
23,,',',3,',',','
23,,',',3,',',2,'
23,,',1,1,',',2,'
23,,',',',',',','
