"Note: This save file is in an old format, which is slightly different to the current one.",,,,,,,,
Note: This save file has no comments. No further files without comments will be added.,,,,,,,,
,,,,,,,,
,,,,,,,,
0,,',',',4,',','
0,,3,',',4,',1,'
0,,3,',',',',1,'
0,,',',',',',1,'
0,,',',',2,2,5,'
0,,',',',',',5,'
0,,',',',',',','
,,,,,,,,
1,,',',',4,',','
1,,',',',4,',1,'
1,,',',',',',1,'
1,,',',',',',1,'
1,,',',',2,2,5,'
1,,',',',',',5,'
1,,',',',',',','
,,,,,,,,
2,,',',',',',','
2,,',',',',',1,'
2,,',',',',',1,'
2,,',',',',',1,'
2,,',',',2,2,5,'
2,,',',',',',5,'
2,,',',',',',','
,,,,,,,,
3,,',',',',',','
3,,',',',',',1,'
3,,',',',',',1,'
3,,',',',',',1,'
3,,',',',',',5,'
3,,',',',',',5,'
3,,',',',',',','
,,,,,,,,
4,,',',',',',','
4,,',',',',',1,'
4,,',',',',',1,'
4,,',',',',',1,'
4,,',',',',',','
4,,',',',',',','
4,,',',',',',','
,,,,,,,,
5,,',',3,',6,2,2
5,,',5,3,',6,1,'
5,,',5,',',1,1,'
5,,',',4,',',','
5,,',',4,',',','
5,,',',',',',','
5,,',',',',',','
,,,,,,,,
6,,',',3,',6,2,2
6,,',5,3,',6,1,'
6,,',5,',',1,1,'
6,,',',',',',','
6,,',',',',',','
6,,',',',',',','
6,,',',',',',','
,,,,,,,,
7,,',',3,',6,2,2
7,,',',3,',6,1,'
7,,',',',',1,1,'
7,,',',',',',','
7,,',',',',',','
7,,',',',',',','
7,,',',',',',','
,,,,,,,,
8,,',',',',6,2,2
8,,',',',',6,1,'
8,,',',',',1,1,'
8,,',',',',',','
8,,',',',',',','
8,,',',',',',','
8,,',',',',',','
,,,,,,,,
9,,',',',',',2,2
9,,',',',',',1,'
9,,',',',',1,1,'
9,,',',',',',','
9,,',',',',',','
9,,',',',',',','
9,,',',',',',','
,,,,,,,,
10,,',',3,3,',2,2
10,,',',3,',',1,'
10,,',',',4,4,1,'
10,,',',',',',','
10,,',',',',',','
10,,',',',5,5,','
10,,',7,7,',',','
,,,,,,,,
11,,',',3,3,',2,2
11,,',',3,',',1,'
11,,',',',',',1,'
11,,',',',',',','
11,,',',',',',','
11,,',',',5,5,','
11,,',7,7,',',','
,,,,,,,,
12,,',',3,3,',2,2
12,,',',3,',',1,'
12,,',',',',',1,'
12,,',',',',',','
12,,',',',',',','
12,,',',',',',','
12,,',7,7,',',','
,,,,,,,,
13,,',',3,3,',2,2
13,,',',3,',',1,'
13,,',',',',',1,'
13,,',',',',',','
13,,',',',',',','
13,,',',',',',','
13,,',',',',',','
,,,,,,,,
14,,',',3,3,',2,2
14,,',',3,',',','
14,,',',',',',','
14,,',',',',',','
14,,',',',',',','
14,,',',',',',','
14,,',',',',',','
,,,,,,,,
15,,',4,3,3,',2,2
15,,',4,',',',','
15,,',',',',',','
15,,',',',',',','
15,,',',',',',','
15,,6,6,',',',1,'
15,,6,6,',',',1,'
,,,,,,,,
16,,',4,3,3,',2,2
16,,',4,',',',','
16,,',',',',',','
16,,',',',',',','
16,,',',',',',','
16,,6,6,',',',','
16,,6,6,',',',','
,,,,,,,,
17,,',',3,3,',2,2
17,,',',',',',','
17,,',',',',',','
17,,',',',',',','
17,,',',',',',','
17,,6,6,',',',','
17,,6,6,',',',','
,,,,,,,,
18,,',',',',',2,2
18,,',',',',',','
18,,',',',',',','
18,,',',',',',','
18,,',',',',',','
18,,6,6,',',',','
18,,6,6,',',',','
,,,,,,,,
19,,',',',',',2,2
19,,',',',',',','
19,,',',',',',','
19,,',',',',',','
19,,',',',',',','
19,,6,',',',',','
19,,6,6,',',',','
,,,,,,,,
20,,',',',4,5,2,2
20,,',',',4,5,3,3
20,,',',',',',','
20,,',',',',',','
20,,',',',',',7,7
20,,6,1,',',',','
20,,6,1,',',',','
,,,,,,,,
21,,',',',4,5,2,2
21,,',',',4,5,3,3
21,,',',',',',','
21,,',',',',',','
21,,',',',',',7,7
21,,6,',',',',','
21,,6,',',',',','
,,,,,,,,
22,,',',',4,5,2,2
22,,',',',4,5,3,3
22,,',',',',',','
22,,',',',',',','
22,,',',',',',7,7
22,,',',',',',','
22,,',',',',',','
,,,,,,,,
23,,',',',4,5,2,2
23,,',',',4,5,3,3
23,,',',',',',','
23,,',',',',',','
23,,',',',',',','
23,,',',',',',','
23,,',',',',',','
,,,,,,,,
24,,',',',',5,2,2
24,,',',',',5,3,3
24,,',',',',',','
24,,',',',',',','
24,,',',',',',','
24,,',',',',',','
24,,',',',',',','
,,,,,,,,
25,,',',',',',2,2
25,,',',',',',2,2
25,,',',',',',',1
25,,4,',',',',',1
25,,4,8,',',',','
25,,',8,3,3,',','
25,,',8,8,',',','
,,,,,,,,
26,,',',',',',2,2
26,,',',',',',2,2
26,,',',',',',',1
26,,4,',',',',',1
26,,4,8,',',',','
26,,',8,',',',','
26,,',8,8,',',','
,,,,,,,,
27,,',',',',',2,2
27,,',',',',',2,2
27,,',',',',',',1
27,,4,',',',',',1
27,,4,',',',',','
27,,',8,',',',','
27,,',8,8,',',','
,,,,,,,,
28,,',',',',',2,2
28,,',',',',',2,2
28,,',',',',',',1
28,,',',',',',',1
28,,',',',',',','
28,,',8,',',',','
28,,',8,8,',',','
,,,,,,,,
29,,',',',',',2,2
29,,',',',',',2,2
29,,',',',',',','
29,,',',',',',','
29,,',',',',',','
29,,',8,',',',','
29,,',8,8,',',','
,,,,,,,,
30,,',',',',',2,2
30,,',',',',',',2
30,,',',',4,4,','
30,,6,',',5,',1,1
30,,6,',5,5,3,3,'
30,,',8,',',',','
30,,',8,8,',',','
,,,,,,,,
31,,',',',',',2,2
31,,',',',',',',2
31,,',',',',',','
31,,6,',',5,',1,1
31,,6,',5,5,3,3,'
31,,',8,',',',','
31,,',8,8,',',','
,,,,,,,,
32,,',',',',',2,2
32,,',',',',',',2
32,,',',',',',','
32,,6,',',5,',','
32,,6,',5,5,3,3,'
32,,',8,',',',','
32,,',8,8,',',','
,,,,,,,,
33,,',',',',',2,2
33,,',',',',',',2
33,,',',',',',','
33,,6,',',5,',','
33,,6,',5,5,',','
33,,',8,',',',','
33,,',8,8,',',','
,,,,,,,,
34,,',',',',',2,2
34,,',',',',',',2
34,,',',',',',','
34,,',',',5,',','
34,,',',5,5,',','
34,,',8,',',',','
34,,',8,8,',',','
,,,,,,,,
35,,3,',',',2,2,2
35,,3,',',',7,',2
35,,',6,',',7,',4
35,,',6,',',',',4
35,,',',5,5,',','
35,,',8,',',',1,1
35,,',8,8,',',','
,,,,,,,,
36,,3,',',',2,2,2
36,,3,',',',7,',2
36,,',6,',',7,',4
36,,',6,',',',',4
36,,',',',',',','
36,,',8,',',',1,1
36,,',8,8,',',','
,,,,,,,,
